aid,uid,label
1375,47505597,-1
411,67989581,-1
1819,41647907,-1
1415,2833953,-1
692,12828849,-1
1566,62914763,-1
70,74761905,-1
1950,38376737,-1
1468,59698560,-1
1468,66730432,-1
1291,70642318,1
1931,14515526,-1
302,61334325,-1
1119,72390319,1
2197,45853678,-1
765,56472427,-1
692,3861940,-1
561,50140102,-1
1182,40039100,-1
1291,6099429,-1
1201,49777988,1
688,68299167,1
191,14582808,-1
302,75227510,-1
1930,21234613,-1
1940,56692668,-1
1918,60582452,-1
432,19346122,-1
205,81772865,-1
624,44350504,-1
1119,75512311,-1
411,35010569,-1
1407,20781022,-1
1119,35382853,-1
853,70230988,-1
1379,5751588,-1
302,76141337,-1
404,2483525,-1
1605,38754445,1
411,53340918,-1
117,11645061,-1
432,53618332,-1
1566,62246971,-1
1468,19633309,-1
1904,2908258,-1
561,75646256,-1
1119,20795706,-1
411,37632653,-1
136,23801851,1
70,31864885,-1
561,67789028,-1
1119,28235866,-1
173,70842062,-1
1530,12137932,-1
894,37663974,-1
1375,14944849,-1
1377,7266480,-1
1530,81085359,-1
903,23098641,-1
1379,15370043,-1
1291,13595690,-1
692,13800759,-1
1496,25448346,-1
191,71126731,-1
1918,19673890,-1
1918,38582179,-1
311,63666484,-1
311,13685290,-1
1415,11051935,-1
1827,50563961,-1
136,516998,-1
1017,74275607,-1
164,50106899,-1
2112,45190993,-1
121,60138601,-1
1566,71187864,-1
914,7321279,-1
1728,44562420,-1
1468,77616002,-1
411,19401131,-1
1566,50165221,-1
1415,64912359,-1
74,31813637,-1
1599,70554770,-1
1904,78287397,-1
1621,29881512,-1
2169,45679859,-1
1894,27655608,-1
914,75124463,-1
960,24192553,-1
692,65915133,-1
1468,37384007,-1
1749,77935457,-1
1415,74045003,-1
2169,73370967,-1
1622,81433809,-1
1291,54933714,-1
1119,62482248,-1
1508,1795411,-1
1291,11224386,-1
846,53100557,-1
2031,30086073,-1
727,69932375,-1
1335,47940064,-1
692,1583978,-1
1605,61135992,-1
561,58477215,-1
1716,34218131,-1
692,78721175,-1
404,60898748,-1
1291,65191663,-1
903,48948088,-1
1714,51777003,-1
725,5775684,-1
113,74669632,-1
1998,57679525,-1
411,10577144,-1
411,65541944,-1
121,64403349,-1
311,9336628,-1
231,34742923,-1
692,1820935,-1
916,45323423,-1
1749,18331494,-1
1918,48750178,-1
1338,67155718,-1
411,33167056,-1
117,51466593,-1
692,74141485,-1
1496,11742310,-1
725,44701288,-1
1566,45565022,-1
191,20045700,-1
692,32943109,-1
313,79399897,-1
894,40809648,-1
1716,20763514,-1
2013,80819359,-1
173,19489149,-1
117,54335400,-1
916,22252760,-1
1407,14790451,-1
624,44175456,1
389,42567031,-1
231,61562921,-1
1429,64999515,-1
1530,42413608,-1
164,61259351,-1
1291,62779873,-1
748,79778239,-1
1819,65059097,-1
2048,67859152,-1
1468,4270137,-1
191,44195859,1
411,27853617,-1
2118,1996253,-1
411,75786647,-1
2154,71302787,-1
692,73479117,-1
1962,62524734,-1
191,26656063,-1
1566,4666103,-1
1351,50997032,-1
1023,25500440,-1
1291,54150412,-1
432,40628459,-1
1580,67464194,-1
1605,52185482,-1
1468,68544576,-1
70,1200218,-1
1407,12204367,-1
404,43603136,-1
1918,76320217,-1
692,54512145,-1
117,21054916,-1
336,33148314,-1
1291,38775439,-1
1407,32742132,-1
1415,49213350,-1
1291,28313031,-1
1728,55995344,-1
914,69524980,-1
2118,53741814,-1
1119,9640244,-1
206,77480128,-1
191,11128649,-1
686,479326,-1
2031,8856189,1
302,25193527,-1
369,12227620,-1
1284,56056849,-1
916,37329122,-1
206,78753937,-1
302,42291715,-1
121,59069157,-1
2216,72998674,-1
369,50911657,-1
121,60365132,-1
136,68383341,-1
1291,59346836,-1
113,63892394,-1
136,22045809,-1
1596,62491353,-1
1827,14105830,-1
173,48106133,-1
846,70926921,-1
561,51493124,-1
117,80206165,-1
1449,617658,-1
1379,14263956,-1
1841,81050043,-1
191,77218379,1
1596,73082038,-1
1894,78579449,-1
1918,4158899,-1
136,43037968,-1
1415,27779989,-1
1483,7277492,-1
471,45151213,-1
1407,23462983,-1
411,79038021,-1
2048,34494135,-1
231,42621784,-1
173,42013133,-1
914,61193281,-1
748,50022678,-1
561,49177857,-1
1950,12200489,-1
1182,16028113,-1
471,69355513,-1
389,13070075,-1
692,64396980,-1
686,59087459,-1
1407,42409158,-1
1201,51562444,-1
411,15489939,-1
1415,13828805,-1
1635,23299164,-1
1530,82506177,-1
117,75720581,-1
432,29993284,-1
1291,38669448,-1
136,67006499,-1
692,34509237,-1
432,54744218,-1
311,37307734,-1
1119,8682051,-1
1566,53988511,-1
725,60462628,-1
1468,1192206,-1
191,58703440,-1
1291,4594791,-1
725,68954193,-1
2201,44984575,-1
1566,45901374,-1
1991,7289999,1
1507,31090379,-1
2118,24424288,-1
916,36054795,-1
1508,70846666,-1
98,24722283,-1
561,82169321,-1
212,78141700,-1
1841,43320707,-1
960,48540439,-1
1044,73909662,-1
692,10963672,-1
411,58456239,-1
1057,41902981,-1
2118,62443028,-1
1940,1012109,-1
1781,52879099,-1
1950,31926477,-1
886,65918659,-1
2013,43950776,-1
191,37991204,-1
1202,69053349,-1
1496,62577916,-1
1468,65298877,-1
692,9049790,-1
1918,56736061,-1
1017,61612783,-1
692,3257714,-1
914,63647325,-1
916,13504148,-1
1940,20580208,-1
7,16344210,-1
191,32080889,-1
1781,73223187,-1
699,2287219,-1
725,7837929,-1
1415,18513960,-1
1023,37857295,-1
1950,28134863,-1
411,43572443,-1
1415,58021661,-1
914,73134719,-1
1950,8624007,-1
543,36270017,-1
1596,38694074,-1
692,56193419,-1
1622,22018422,-1
846,3041139,-1
454,73656739,-1
450,59932313,-1
1566,47512416,1
2169,2118871,-1
450,13810469,-1
1291,32972773,-1
692,32888292,-1
1468,38835286,-1
543,72787770,-1
191,80702317,-1
1566,28454044,-1
1017,35450444,-1
2013,59272947,-1
2047,47385529,-1
1468,43210172,-1
1962,29330488,-1
727,43705968,-1
411,7702660,-1
177,81723792,-1
748,22703508,-1
1119,61178831,-1
1468,33788680,-1
411,32549772,-1
2216,45112322,-1
191,62105933,-1
886,51715833,-1
117,31776625,-1
471,66423978,-1
966,5476653,-1
1918,73160233,-1
2050,8011382,-1
561,33225481,-1
765,48874340,-1
1496,10978312,-1
191,31394777,-1
686,9693415,-1
369,12815225,-1
1415,55296056,-1
1291,76738002,-1
1827,46391525,-1
1716,72145742,-1
894,26745717,-1
681,17099232,-1
765,52235119,-1
389,32518302,-1
875,36713376,-1
389,4563484,-1
1415,80076805,-1
914,42051700,-1
1566,44541999,-1
519,63290057,-1
692,37432216,-1
725,66762107,-1
2048,36703277,-1
692,62397866,-1
1338,75227983,-1
136,15948729,-1
1468,53804992,-1
1119,1987467,-1
191,49159081,-1
1338,68672513,-1
1605,5017243,-1
1468,27820646,-1
692,62561361,-1
411,49781842,-1
914,17029558,-1
389,55446302,-1
2197,45176463,-1
1291,72799984,-1
1379,26643600,-1
1140,8853579,-1
846,22857914,-1
173,61070779,-1
875,79278,-1
727,60468298,-1
692,33397146,-1
2201,44936547,-1
411,58558005,1
191,36019075,-1
1468,6867708,-1
117,69033221,-1
1291,66268445,-1
1468,25984222,-1
1483,18034860,-1
1918,26472384,-1
561,14333368,-1
191,51376955,-1
1415,6858897,-1
1291,36367335,-1
1918,51187379,-1
660,34971316,-1
411,79439207,1
692,51023094,-1
117,13142891,-1
519,69850448,-1
692,2228309,-1
1566,66118237,-1
1940,12511946,-1
2054,2209213,-1
727,28272800,-1
1605,23063251,-1
692,68328306,-1
692,75868457,-1
1415,27816236,1
173,49557009,-1
2118,40981989,-1
1918,21391946,-1
70,31122041,-1
1605,2791172,-1
1291,806798,-1
1017,68867678,-1
1119,21956354,-1
692,23304332,-1
1596,38557210,-1
1605,54276775,-1
692,21396292,1
1291,30686380,1
1021,74761655,-1
914,59013344,-1
660,63828889,-1
1468,7893589,-1
916,77661573,-1
1931,22751324,-1
2050,77304737,-1
1407,57339759,-1
302,62298043,-1
916,18833605,-1
1023,21410094,-1
727,57060159,-1
2031,6140233,-1
411,22898146,-1
411,69210068,-1
1119,29857997,-1
1716,81746211,-1
1827,30253051,1
1379,5223914,-1
1530,72006161,-1
411,80043707,-1
432,49325505,-1
1119,67305626,-1
70,75606147,-1
1021,26935477,-1
966,46732706,-1
1277,13397668,-1
1407,10630336,1
70,46927607,-1
914,55991124,-1
692,7126561,-1
1201,71925877,-1
1714,53350958,-1
74,72696952,-1
1317,79469803,-1
1291,24810095,-1
914,76987923,-1
411,50127414,-1
1468,68874210,-1
191,66062099,1
561,43943591,-1
1468,2443852,-1
70,45700603,-1
1017,17530595,-1
1119,79682799,-1
1781,13624808,-1
1566,50330777,-1
932,64285938,-1
1291,30031870,-1
1291,29092124,-1
1530,4452799,-1
1468,11689600,-1
1605,66085921,-1
1749,66675545,-1
562,79611344,-1
173,49616584,-1
2031,8641271,-1
725,73361449,-1
1119,11275540,-1
1842,81634575,-1
1407,79938956,-1
302,22716553,-1
2205,7752863,-1
1317,8622852,-1
1415,41568696,-1
725,34735783,-1
1021,75477428,-1
2031,54008788,-1
1291,8888203,-1
1415,67671274,-1
1605,32907612,-1
692,9579026,-1
1468,77517516,-1
1468,75754539,-1
411,76413273,-1
932,27917366,-1
1841,51273543,-1
1291,62288185,-1
212,14808785,-1
1119,66007718,-1
1317,42797681,-1
411,8155358,-1
1023,62157328,-1
1530,63521242,-1
117,75505256,-1
692,46264761,-1
1291,28257347,-1
1622,60674073,-1
1918,34670744,-1
212,29569150,-1
1483,49322604,-1
1377,74681821,-1
1021,39439529,-1
846,82278647,-1
1291,49956944,-1
561,78583585,-1
231,64445151,1
1119,71644303,-1
302,74372175,-1
1119,31840715,-1
1023,29960466,-1
1119,72379569,-1
2112,15557769,-1
561,55647848,-1
117,16449195,-1
411,51636281,-1
1605,49793220,-1
1119,35328061,-1
389,77877558,-1
692,9374246,-1
1566,21493466,-1
1530,44100030,-1
2068,36286782,-1
1254,65387164,-1
136,74295783,-1
1140,47754367,-1
1119,48057564,-1
18,27950560,-1
1918,53876073,-1
1749,59443172,-1
12,32808533,-1
411,63867903,-1
1605,23074906,-1
914,37174224,-1
725,53077454,-1
561,58714249,-1
1998,29414871,-1
519,69859100,-1
1871,34907602,-1
1842,62367368,-1
411,54958866,-1
1842,49053575,-1
1254,38868654,-1
1530,73186459,-1
1468,60629856,-1
692,43765100,-1
212,79124079,-1
12,48821596,-1
1291,56888799,-1
1605,42490385,-1
1291,11366688,1
1379,27132674,-1
692,39303486,-1
1377,66475490,-1
2048,64567752,-1
727,81426188,-1
562,42728657,-1
1503,33585229,-1
1950,67219050,-1
